Mac,US,EqHex,Node,Amp,Cab,Lat,Long
c40415f6bf7c,31,08011800000200010000fffb000000060000fff5fffe00100003ffe8fff4003307fc0000fff5ffd1ffef001a000cfff40044ffe40002fff700010008fffffffe0003000000030000fffe00010001ffffffff000100000001000100020002000000000001,A1M/1-1A1B,A1MBG,A1MBG09,55.9787285,-3.1918718
e4f4c693ceac,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
e4f4c693ceac,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
e4f4c69499a0,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.97799389999999,-3.1969949
e4f4c69499a0,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.97799389999999,-3.1969949
e4f4c6ccbba8,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB17,55.9760104,-3.183952
e4f4c6ccbba8,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB17,55.9760104,-3.183952
e4f4c6cf8760,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBB,A1MBB12,55.97654499999999,-3.1917035
e4f4c6cf8760,31,080118000000000000020000fffe00000001fffffffe00000002fffdfffd000307fe00000001ffe0000500130002fff60020fff40001fff80001fffffffffffe0002fffe0001ffff00000000000200000000000000000000ffff00000002000000000000,A1M/1-1A1B,A1MBB,A1MBB12,55.97654499999999,-3.1917035
e4f4c6d0eedc,24.4,080118000005fffcfffefffe0006fff8fff40008000cffe7ffe80026002bffb507f50000002c00820001ffc60004002900330019000100200001ffef0001000dfffbfff9ffff0004fffbfffb00030002fffe000100000001000100040002000500000003,A1M/1-1A1B,A1MBC,A1MBC05,55.97712989999999,-3.1885112
e4f4c6d0eedc,37.6,080118000000000000000000000000000000ffff000000010000fffe0000000307ff00000003fff4ffff00030001ffff0001fffb0000fffe0000000100000000ffff00010001000000000000000000000000000100010000000000000000000000000000,A1M/1-1A1B,A1MBC,A1MBC05,55.97712989999999,-3.1885112
e8fcaf023d64,37.6,08011800000000000000000000000000ffff000000000002fffffffd0001000507ff00000005ffe8fff90003fffffffe0004fff60001fffd0000000200000000000000000000000100010000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBH,A1MBH06,55.9788611,-3.1876358
e8fcaf023d64,24.4,080118000005ffff000200010003fffafff7000a000fffefffea00260032ffbc07f50001002a0080001cffad00140027003000210010001f0002ffeeffff000dfff8fffd000400020001ffff000200000001fffffffe00010000fffd000100000000fffe,A1M/1-1A1B,A1MBH,A1MBH06,55.9788611,-3.1876358
e8fcaf095b48,31,08011800000000000001fffafffe0005fffefff600020011ffffffe2fff6003c07fb0000fff6ffc2fffb002f000affec0046ffe2fffefff30001000b0000fffb0003ffff0001fffe00030005000100000001ffffffff0001000000000001fffc00020001,A1M/1-1A1B,A1MBC,A1MBC08,55.9777437,-3.1893404
e8fcaf095b48,24.4,080118000001fffc000200050001fff7fff7000c0012ffedffe800310044ffac07de000000a000f9ffd8ffb8002400150067005900050028fff5fff00003000800020001fffefffcfffbfffefff8fffcfffffffdfffffffcfffd00000001000400000004,A1M/1-1A1B,A1MBC,A1MBC08,55.9777437,-3.1893404
008ef20a8a74,37.6,08011800000bffecffe700270043ffb1ff9d0082008cff2eff28017301b6fc877fc90000fd12039e0088fd9eff690252004cff740052008100100037ffe8002c000fffd300230020000afff000350000007500210036fffcfff30001003f002b002d0018,A1M/1-1A1B,A1MDD,A1MDD10,55.97813470000001,-3.1854272
008ef20a8a74,24.4,08011800fffffffeffef00230031fff3ffb7003c005cff98ff5d009a0115ff867fd70000fef704dd009ffde4fe72009b01a1fffdfe7100a6002bffcbffef0056fffafffd000d0021001e00000006000e0008000200250010fff3001100280017ffff0014,A1M/1-1A1B,A1MDD,A1MDD10,55.97813470000001,-3.1854272
008ef214fc84,24.4,08011800003dfffeffd3fff9005efff3ff81fffb00db001ffe8dffc5033000db7fe90000ff0e00c701dbffbcfec4006d0041000ffec5ffed004afff6ffd4fffa000c000efff7fffa000b000d0001ffed0010fffa00280005ffe00003001400160009fffa,A1M/1-1A1B,A1MDD,A1MDD04,55.97848010000001,-3.1846704
008ef214fc84,37.6,080118000026ffefffea00220044ffc5ff99008000afff4dff00014f01c6fcb87fdc0000fd9901670187ff8aff600141ff830013fe6d00e100cbffd8ffa200220094ffbf001c003b0036ffdd0011fffa007f0016003a0004ffe8ffd50030005f0014002c,A1M/1-1A1B,A1MDD,A1MDD04,55.97848010000001,-3.1846704
08bd4327fdcc,24.4,08011800fffffffe000000040005fffdfff7000c000cffeaffef0022002dffbf07f30000002600a5ffeaffb3001c0025003000270004001afffafff100040009fffcfffc0000fffefffefffeffff0002fffe000000010001fffc00000002fffe00020002,A1M/1-1A1B,A1MBE,A1MBE04,55.9771357,-3.1874639
08bd4327fdcc,31,08011800000000010001fffc000000060001fff6fffe000f0006ffe6ffee003107fc0000ffe6ffcfffec002c0000fff60036ffe1fffcfff4ffff00080000fffd000100010001000000000000000100000000000000010000000100000000000000000000,A1M/1-1A1B,A1MBE,A1MBE04,55.9771357,-3.1874639
100d7f04c9e8,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9756279,-3.1836106
100d7f04c9e8,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9756279,-3.1836106
200cc89a90e0,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD16,55.97813470000001,-3.1854272
200cc89a90e0,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD16,55.97813470000001,-3.1854272
20e52abf15dc,37.6,0801180000150008ffe8fff1004b001dffa8ffd3008d0058ff17ff8d01b100d17fc80000fca3febf00930001ff21ff7a0102fa32001a003100360008ffcd000bff94009fffb000580044fff9fff3001b0016002d003f0008fff7fff1003d004e00170015,A1M/1-1A1B,A1MBB,A1MBB06,55.9776147,-3.1902672
20e52abf15dc,24.4,080118000040ffcaffa0007c008bff28ff2f016900f9fd9afeb0042f01f2f8397e3f000009660c8e04e9fd00fff30475057802c9ffb002e1ffa4fe2a006d014effd2ff4e002b0047ffc9ff7e00440040ffda000a002c001cffe0fffffffcfffb0000fffe,A1M/1-1A1B,A1MBB,A1MBB06,55.9776147,-3.1902672
20e52ac1ac54,31,08011800003a0029ffaaffd00089008aff20ff310139019cfdf9fd45044605f77eee000002a3f7bd03b6fe9dfdaefb7e08dbff300069fe4d005100c2ff9dff5b003d00950051ff6d002600040039fff0fff0ffef0004fffffff500100040000a0014ffec,A1M/1-1A1B,A1MBH,A1MBH05,55.9781312,-3.1881502
20e52ac1ac54,37.6,08011800001b000effd5ffee005c002fff83ffd500e8006dfe9eff4802d501757f960000fa0afc6b00f3003efdbaff0101b1fa59ffe9003700820041fff4000f0043002affd1002f0019000c000c00030003002d0056000affe9ffeb0049003f00250010,A1M/1-1A1B,A1MBH,A1MBH05,55.9781312,-3.1881502
20e52ad08c68,24.4,08011800003bffebff92006b00afff71ff0701560139fdf7fe0c03cf03c2f8df7e76000007410bae044efbe9fffc0463059402440063038e0097feb60023015c0000ff3b002d00980002ffce00340065ffff00340029000efff80011003a0016002d001b,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
20e52ad08c68,37.6,0801180000200000ffecfff10065000eff9dffdf00c4005cfee9ffa6025600a67f950000f919fee701e300d2ff24ffb10187f9afff14005d00c8000dffd300040038ffecffe8003e004affeafff7001e0011003100510000ffe6fff6004e0044002c0028,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
20e52ad52a54,24.4,080118000050ffabffb100a70061ff09ff97019a007ffd71ff880459fff9f8087deb00000b700e9302d9fb8000d403cc04f802d30070034c002ffec3003701180006ff81001b0056ffe9ffbc00320028fffc001400130011ffea000e000e0009001e0011,A1M/1-1A1B,A1MBB,A1MBB03,55.9770836,-3.1909734
20e52ad52a54,37.6,080118000023001affeb000500490016ffbafffb0099002cff2fffe1017800037fb00000fa84fec401f30143ff12ff9c00fafa0fff42002d0095003effc8fff2ff9d0096ff9c005e0048ffe0ffe7001100220021003a00050000ffe2003300380026001e,A1M/1-1A1B,A1MBB,A1MBB03,55.9770836,-3.1909734
20e52ad72c0c,24.4,080118000043ffd1ff9200730091ff31ff3e017100eafdadfeaa0409021bf85f7de700000a9f0fcd0272fe240169047e04c102e800a10398ffecff3c0009011cfff0ff7800170059ffe0ffc7002d0032fff50015002f0010ffec000ffffe0011000a0001,A1M/1-1A1B,A1MBG,A1MBG09,55.9787285,-3.1918718
20e52ad72c0c,37.6,080118000015001cffcffffe007a0020ff65ffe800fc003afe6effa1039600707fb50000fda4fe8500af015b0020ff8f00bdf95bff92ff3e00d0ff900004fffdffee0039ffdb00290024ffecfff500100009001e003dfff90000fff300490016000c0007,A1M/1-1A1B,A1MBG,A1MBG09,55.9787285,-3.1918718
2cb05d02c480,37.6,08011800000a0015fff2fff6001e0023fff2ffd30031005fffe4ff7a000100fb7fcd0000ff3afe5bff410095fe08ffcf00f1f9b8001fffa0004a002f0014002200290025ffcf0031fff20012001f000000000016003c0002ffecffe10058001e00210022,A1M/1-1A1B,A1MBJ,A1MBJ09,55.9781323,-3.1888636
4c60de1b7368,37.6,0801180000200006ffcffff900700010ff49ffd5013a002efe0dff8e041d00d37f590000f67b00b20064006ffd47ff7001b0f9c0ffb4000f00930056fff20017003e001effbc003c0011fffd0000000d000700200037000effe9ffe600470053001b0025,A1M/1-1A1B,A1MBJ,A1MBJ10,55.9781637,-3.1906162
4c60de1b7368,24.4,080118000032ffddff8d005d009dff60ff0d01310133fe0cfe1003710374f9a77e6e0000090a0b0e0283faebff94033605ce036d00f604f40045fe91ffad00e4ff90ff11002800b2fffa000b0035001d0010fffd0022001effdb001d0020001000140008,A1M/1-1A1B,A1MBJ,A1MBJ10,55.9781637,-3.1906162
4c60de1c804c,37.6,080118000011fff100120051001dff91000b00bffff2fefc003b01cdff28fc177fa60000fbc504c4ff77fccdff100386ff5aff13ffb8013f0047fffaffd600570032ffa6002b00460008ffd80032ffe80058001300370000fff9ffed003c00380018002f,A1M/1-1A1B,A1MDD,A1MDD11,55.97813470000001,-3.1854272
4c60de1c804c,24.4,08011800fffe0003ffff000b00130010ffed0009000a0009ffff0009ffb400937ff30000fe08ff5000daffafffdd017affe0febffe62ff860018001dffdafff5ffdeffefffff000400010017fff4fff50016fff900180014ffe10001003800150016fffe,A1M/1-1A1B,A1MDD,A1MDD11,55.97813470000001,-3.1854272
4c60de1e69cc,31,08011800002d0024ffbeffb0005f0070ff57ff1400cf0160fea6fd7602f2052d7f3400000404f9da0421010bfd53fdd107dafda5ffc2fe7f006f0082ff9dff4e0036004e0011ffca002c00300016ffcfffe9fff30001fff0fff20024002cffef0012fffe,A1M/1-1A1B,A1MBE,A1MBE04,55.9773674,-3.1876029
4c60de1e69cc,24.4,08011800002cffb0ffca00860037ff13ffd50180000cfd9a002e03c7febff96b7e4400000bc70cd401c2fea40050053003fa02b200630349ffe4feef002c00f4ff9eff7c00140046ffc3ffd200230021ffda00140014fffcfff7000300180017000effff,A1M/1-1A1B,A1MBE,A1MBE04,55.9773674,-3.1876029
506a030386e0,24.4,080118000000fffffffe000000030001fffb00040008fff8ffef000d0027ffe607fb0000002500610003fff1fff3001000280011000100140003fffcfffb00050000ffff0000000300000000000100020000000000000000ffffffff0000000200010001,A1M/1-1A1B,A1MBH,A1MBH10,55.9784255,-3.187888
506a030386e0,31,08011800000000000001000000020001fffbfffd00050006fff7fff50017001707fd00000017ffdf001bfffbfff1ffed0033fff70000fffa00050001fffefffa000300000001fffb0002000000020000ffff000000010000000000000004ffff00010000,A1M/1-1A1B,A1MBH,A1MBH10,55.9784255,-3.187888
506a030700b0,31,08011800000000000000000000000001fffefffe00020003fffcfffb0008000b07ff0000000afff40008fffffffafffa0012fffe0002fffe000100010000fffe00010000000000000000ffff000000000000000000000001000000000000000000000000,A1M/1-1A1B,A1MBD,A1MBD07,55.9784115,-3.1865414
506a030700b0,24.4,0801180000010000000000000003fffdfff900080008fff2fff10017001bffd107fa00000027005c0027ffe900030018002900120003001a0004fff70001000d0000fffa0000000200000000000000000000000100000000000000000000ffffffff0001,A1M/1-1A1B,A1MBD,A1MBD07,55.9784115,-3.1865414
506a034309a0,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDF,A1MDF04,55.97822379999999,-3.183635
506a034309a0,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDF,A1MDF04,55.97822379999999,-3.183635
506a03485930,31,08011800000000000000fffe00000004fffdfffa0002000cfffcffef0007002007fd0000fffa0002000d00270001ffee0046fff30003fff9000100080000fffb0002ffff0003fffdffff00010000ffffffffffff0000fffe000000010001ffff00000001,A1M/1-1A1B,A1MBB,A1MBB09,55.9771708,-3.18949
506a03485930,24.4,08011800fffe0001000000020007fffafff6000d0012ffebffe600280036ffb107f10003003a00aa001cffb7000b002f0036001c00010020fffcffec0006000cfffdfffd000200020000fffe00010003fffc000100000003fffe00000000000200010002,A1M/1-1A1B,A1MBB,A1MBB09,55.9771708,-3.18949
80377306b91c,37.6,08011800000000000001ffff000000000000ffffffff00020001fffdfffd000507ff00000003ffe9fffa00070004fffe0005fff5fffffffd000000020001ffffffff00000000000000000000000000000000000000010000000000000000000000000001,A1M/1-1A1B,A1MBF,A1MBF06,55.9790694,-3.1939632
80377306b91c,31,08011800000000000001fffe00000002fffefffc00010009fffefff30001001a07fe0000ffffffee000b000ffff9ffef0025fff40001fffb000200030000fffe000200020000000000000001000000010000fffe00000001ffff00000001000100000000,A1M/1-1A1B,A1MBF,A1MBF06,55.9790694,-3.1939632
9cd36d1dad48,37.6,0801180000000000000000000000000000000000ffff00010001fffefffe000307ff00000001fff6fffd00050003ffff0002fffb0001fffd0000000000000000000000010000000100000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBB,A1MBB05,55.9774822,-3.1907746
9cd36d1dad48,24.4,080118000001ffffffff00020005fffbfff4000c0010ffeaffe5002a0035ffae07f10003003000a40019ffbd0007002f0038001efffc0020fffefff10006000d0000fffa000000020001fffd0000ffff0000ffffffffffff000100000001ffff0003ffff,A1M/1-1A1B,A1MBB,A1MBB05,55.9774822,-3.1907746
9cd36d1e99e4,24.4,08011800fffd0002000000010001fffbfff600090014ffeaffe000280042ffb007e80002002c00b7ffceff670036001200610037fffa001d000bffe7000300110001fff9000000040000fffbffff00020003ffff0002000700010000000300010001ffff,A1M/1-1A1B,A1MBG,A1MBG03,55.978151,-3.1929706
9cd36d92261c,31,080118000000fffffffefffe00000006fffffffa000100080002fff2fff6001907fd0000fff8ffeaffe500080010fff80043ffeffffffff7000000050003fffc0003fffd0005ffff0000fffefffffffe00000001000000010001000200010000fffe0001,A1M/1-1A1B,A1MBB,A1MBB02,55.97712,-3.1907512
9cd36ddeeaa4,24.4,080118000035ffd8ffb2007b0070ff33ff73015800a6fdf0ff3903a500dcf9a07e5300000ac60c610374fcd0015d04910542028a00990328007cfea2001200caffd5ff33002e006cffa8ff8f00320032ffe3002e00270008ffe2000c002700160006000c,A1M/1-1A1B,A1MBF,A1MBF04,55.97882079999999,-3.1944067
9cd36ddeeaa4,37.6,08011800fffc000cffd4ffdf00210021ff99ffd600920046ff03ff6f016d00aa7fc20000fc27fe8b010b011c00cd00c401a0fa60feb7ffc5001dffe2ffa3ffd00051fffaffc800190033ffd3ffda002100010039001a0000ffedfffe003e001b000a0011,A1M/1-1A1B,A1MBF,A1MBF04,55.97882079999999,-3.1944067
a021b71acbac,31,080118000020fffbffbc002e006cffe0ff4f00670117ff6dfe20012603d2fd7b7fb00000fb85018b0470fdcc001f007fffc4ff79fec800fc0080ffc5ffb0003f001a003c00050031002b001100240001ffd40002fff3000a000a001e001c0002002a000b,A1M/1-1A1B,A1MDD,A1MDD08,55.9784663,-3.1855175
a021b71acbac,37.6,080118000025fff5ffca000e007affe8ff4d004b011dff83fe0e00fa0458fd8a7fb70000fbb10187028a0103ff6e031c0085ffc3ff51009b0094fffeffc900260063ffb70016002f0018ffe0001a0004007d00250039fffaffeffff20043003a00280029,A1M/1-1A1B,A1MDD,A1MDD08,55.9784663,-3.1855175
a021b72ddb74,37.6,080118000015ffdaffde00420042ff80ffa200d0007dfeaaff6e025bffc6fa177f5d0000f991fd43fdf1ffe2ff44020d00e9f857ffe7ff9d008affe7fff2003d001affdcffcb00570007ffd4000d000e00010003003f0010ffedffea0043002f001b0025,A1M/1-1A1B,A1MBD,A1MBD11,55.97868519999999,-3.1870466
a021b72ddb74,24.4,080118000052ffbaff7a005700a6ff3bfefe01530156fda6fdfa04250389f7d27e600000078f0b110524fb4e0085032905c9029201c103bb001dfeac007a0155ff8bff8300620084ffe1002d00220020ffe2003400130010ffee0022fff9fffc000e0001,A1M/1-1A1B,A1MBD,A1MBD11,55.97868519999999,-3.1870466
c005c20d9c33,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB01,55.9750222,-3.181986
c005c20d9c33,24.4,08011800fffffffd000100000004fffbfff5fffe00110001ffe8fffc0044000807f700000088000800430023ffdf000e000a0007fff8fffd00070005fff4fff9fffdfffdfffc00020007fffd000100000004fffffffeffff0003fffdfffcfffeffff0003,A1M/1-1A1B,A1MDB,A1MDB01,55.9750222,-3.181986
c005c215d763,24.4,080118000003fffdffff00010007fff6fff4000c0010ffebffe00028005bffbb07e60001007a00ccffc6ffb9001a000900650050000a0025fffafff200070005fffdfffb00030003fffd0005ffff0000ffff00010001fffffffffffefffdfffd0000ffff,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c005c215d763,31,08011800ffff00010001fffbffff00040002fff4fffe00100004ffe4ffee003a07fb0000ffe7ffc2000c00270006fff00041ffdcfffafff0fffe000a0001fffd00010002fffefffe00040002fffffffefffe0002ffffffff000000000002fffcffffffff,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c005c22b93a3,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
c005c22b93a3,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
c005c22bc31b,31,08011800ffff0000ffffffff00010004fffefff80002000afffcffec0004002607fc00000000ffcd00020018fffcfff20047ffef0005fff5000000070001fffb0002fffe0005fffc000000000002ffff0000ffff00000000ffff0000000200020002ffff,A1M/1-1A1B,A1MBB,A1MBB08,55.9774544,-3.1897441
c005c22bc31b,24.4,0801180000000000fffc00030007fffbfff6000a0011ffedffe20024003cffb507f2000200400098002bffc80000002b003d001efffa001c0000ffec0004000e0001fffb000200040000fffe000300030000ffff000100010003fffe0003000200010000,A1M/1-1A1B,A1MBB,A1MBB08,55.9774544,-3.1897441
c005c238c68b,24.4,080118000001ffff0001ffff00010000fffb0005000cfff3ffed0012002cffdd07f70000003c00950004fffafff9001800310011fffa001a0004fff9000000080003fffe000000010001fffd00030001fffffffe0002fffd0001ffff000100050002ffff,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c005c238c68b,31,08011800ffff000000020000ffff00020000fffeffff00030001fff8fffe000f07fe0000fffcffe10003000d0004fff40021fff4fffefffc00020004fffdfffe000100010000ffff00010000000000000000000000000000000000000001000000000000,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c0ffd40355c8,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
c0ffd40355c8,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
c40415fc2b40,24.4,08011800fffffffcfffefffdfffdfffdfffe00040005fffefff700050013fffb07fa00000021ffe0006bffc7001e001e0015ffeafff500060004fff8fffe00040003000100000005fffffffcfffe0003fffc000100010007ffff00020002000100030001,A1M/1-1A1B,A1MDD,A1MDD15,55.9784663,-3.1855175
c40415fc2b40,31,08011800000000000005fffefffdfffe00030006fff9fffc000b0007ffeaffeb07fb0000ffe8ffd0ffcaffbc0002003dfff4000200080007fffffffe00040002ffff0002fffe0004ffff0000fffeffff0002fffffffd00000001ffff0004000100000000,A1M/1-1A1B,A1MDD,A1MDD15,55.9784663,-3.1855175
e4f4c68f95c4,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB05,55.9746506,-3.1847866
e4f4c68f95c4,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB05,55.9746506,-3.1847866
e4f4c694e57c,24.4,08011800000100000001ffff0007fffbfff70008000efff1ffea00210030ffc107f80000002e005e001bffcb000b0025002d001600030019fffffff40000000a0002fffdfffe0003ffff000100020001ffff000000020000000000010001fffffffffffc,A1M/1-1A1B,A1MBC,A1MBC08,55.9777113,-3.1890332
e4f4c694e57c,31,08011800000000000002fffbfffe00060003fff7fffc000d0009ffe8ffea002c07fb0000ffe6ffbfffee0025000afff1003fffedfffffff5fffe00040001fffd00020000000200000001000000010000fffffffeffff0000ffff00000002000000020000,A1M/1-1A1B,A1MBC,A1MBC08,55.9777113,-3.1890332
e8fcaf03ee08,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB17,55.9762672,-3.1840848
e8fcaf03ee08,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB17,55.9762672,-3.1840848
e8fcaf0946a8,31,08011800000300010004fffbfffc00060006fff8fff7000d0014ffe9ffd2002907fb0000ffc9ffd8ffe300180016fff5003dffde0000fff6ffff0007fffffffd000000010002ffffffffffff0003000100000000fffe0000fffc000000020000fffdfffe,A1M/1-1A1B,A1MBG,A1MBG09,55.9787285,-3.1918718
e8fcaf0946a8,37.6,080118000000ffff00020002fffffffd00010000fffefffe000a0003ffebfff407fe0000fff9fff2ffeafffb000f00080009ffca0003fffc0003fffd00060000ffff000000000001000100000000ffff000000010002ffff0000fffe0001000300000002,A1M/1-1A1B,A1MBG,A1MBG09,55.9787285,-3.1918718
0014a4aba8dd,37.6,08011800000c000cffce0008003b0011ff80000600a10028fed7ffdf020300057fb20000fba3fd1d00f1010cff4a00df00aaf9cfff6000630069003effe10002ff7800a0ff9d00750034ffe3ffde00030017002d0032fffdffdeffe40048003100190014,A1M/1-1A1B,A1MBB,A1MBB02,55.9774344,-3.1909215
008ef2094e94,37.6,08011800001e000cffc0000b0087001bff4bfff001310031fde3ffea0531ffde7fc20000fecffbcf01d700ef0033017e00a20024ff6c003700900049ffd70008005fffba001200140012fff70024fff100880025003bffe3ffeeffee004c00410030002a,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
008ef2094e94,31,080118000041ffe2ffb1003d0094ff7eff3900cc014bfea0fdfe0294044cfa857f050000f9810a7c0169fc300059032d000dfedefee101850061ff44ffd9008afffe000b000c00470022ffeb001f0002ffd6fff5fffa000a0009001a002a00050039ffff,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
008ef2173db0,31,08011800001efffeffc100020076ffebff43002a0127ffa4fdf9008f0470feff7edc0000f8e902d00a5f041000c80881001ffef1ff5c0253fffaffb4ffe9005affe80013001000330010ffe80026fff3ffd200000002000e000a002a0028001000350001,A1M/1-1A1B,A1MDD,A1MDD02,55.9788909,-3.1843445
008ef2173db0,24.4,0801180000280021ffbdffb600830084ff4eff1f01070180fe78fd5202cc06937f400000fadbfb6afd3d077d0298023b0054006dfebeffcf0025003cfff3ffd00015002b000bfffd0003fff80011fff9fffcfff0001d0000fff70007002f00010014ffff,A1M/1-1A1B,A1MDD,A1MDD02,55.9788909,-3.1843445
008ef21beee4,24.4,080118000002fff7fff90014003bffcfffbf00420078ffa3ff5a00ad0177ff377ff00000feda01050090fdf1ff3f008e01480025fef900180041ffd8ffdc002e0013fff1000200120034000c000f000b0027ffec00330008fff400030039001a002d000d,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
008ef21beee4,37.6,08011800000dffeaffe000240047ffadff9d006e009dff2fff19016401ccfc687fbd0000ffc80645010fff3efff400a4000e0093fe6e00c000b1ffdeffb300250085ffc4001c002e0011ffda001c00090071001000480004ffecffdc0060001f00270009,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
08bd43208a88,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC02,55.979046,-3.1846318
08bd43208a88,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC02,55.979046,-3.1846318
200cc854215c,24.4,08011800fff9fffcfffdffff00040004fff80001000ffffbffe3fffd0047fffd07f900000073000d003c0015ffda001b000c0003fff6000200050001fff6fffc0006fffcfffb00010005fffc000000020004000200010002ffff0002fffc00010001ffff,A1M/1-1A1B,A1MDB,A1MDB01,55.9755687,-3.1822239
